t,delta_trans,delta_theta,mx,my,mz
960.09,0.055,0.0,-1.0,9.75,-49.25
960.7,0.054,0.0,-0.75,9.75,-49.25
961.22,0.039,0.0,-0.875,9.625,-49.25
961.72,0.055,0.0,-1.125,9.625,-49.25
962.33,0.056,0.0,-1.0,9.625,-49.25
962.85,0.036,0.0,-0.75,9.75,-49.25
963.38,0.053,0.0,-0.375,9.625,-49.5
963.89,0.009,0.2268928,1.75,9.0,-49.625
964.49,0.0,0.20943951,5.125,7.125,-49.625
965.06,0.0,0.31415927,7.875,4.5,-49.75
965.62,0.002,0.31415927,9.625,0.875,-49.75
966.23,0.0,0.33161256,10.125,-2.875,-49.75
966.83,0.002,0.10471976,10.0,-4.5,-49.875
967.54,0.006,0.06981317,9.75,-5.5,-50.0
968.15,0.047,0.0,9.625,-5.375,-49.75
968.75,0.056,0.0,9.375,-5.5,-49.625
969.36,0.056,-0.034906585,9.75,-4.75,-49.375
970.06,0.057,-0.017453293,9.875,-4.25,-49.125
970.77,0.066,0.0,10.125,-4.125,-48.875
971.27,0.089,0.0,10.125,-4.25,-48.75
971.77,0.088,0.0,10.125,-3.875,-48.625
972.38,0.059,0.0,10.125,-3.875,-48.625
972.88,0.086,0.0,10.125,-3.625,-48.5
973.38,0.088,0.0,10.5,-3.625,-48.375
973.894,0.06,0.0,10.375,-3.375,-48.25
974.51,0.088,0.0,10.375,-3.375,-48.125
975.03,0.09,0.0,10.5,-3.25,-48.0
975.64,0.09,0.0,10.625,-3.25,-47.75
976.14,0.059,0.0,10.75,-3.375,-47.625
976.74,0.088,0.0,11.125,-3.375,-47.5
977.25,0.088,0.0,10.875,-3.375,-47.5
977.75,0.06,0.0,11.375,-3.5,-47.5
978.35,0.088,0.0,11.5,-3.75,-47.5
978.85,0.088,0.0,11.75,-3.625,-47.5
979.45,0.085,0.0,11.75,-3.625,-47.625
979.95,0.062,0.0,12.0,-3.625,-47.625
980.45,0.086,0.0,11.75,-3.75,-47.875
981.06,0.09,0.0,11.75,-3.625,-47.875
981.56,0.057,0.0,11.375,-3.875,-47.875
982.06,0.09,0.0,11.375,-3.75,-47.875
982.56,0.057,0.0,11.375,-3.875,-47.875
983.16,0.089,0.0,11.125,-3.625,-47.75
983.67,0.087,0.0,11.25,-3.625,-47.5
984.17,0.06,0.0,11.0,-3.5,-47.375
984.77,0.088,0.0,10.875,-3.25,-47.25
985.28,0.09,0.0,10.75,-3.375,-47.0
985.79,0.06,0.0,10.625,-3.375,-46.875
986.29,0.088,0.0,10.75,-3.0,-46.625
986.89,0.088,0.0,11.0,-3.125,-46.375
987.39,0.057,0.0,10.875,-2.875,-46.25
987.89,0.09,0.0,11.0,-2.875,-46.125
988.39,0.057,0.0,11.125,-2.75,-46.0
988.99,0.088,0.0,11.375,-2.75,-46.0
989.5,0.09,0.0,11.5,-2.75,-45.875
990.03,0.058,0.0,11.125,-2.75,-46.0
990.54,0.09,0.0,11.125,-2.625,-45.875
991.07,0.059,0.0,11.0,-2.375,-45.875
991.67,0.088,0.0,11.0,-2.375,-45.875
992.27,0.088,0.0,11.0,-2.25,-45.625
992.88,0.088,0.0,11.125,-2.125,-45.625
993.38,0.088,0.0,11.0,-1.875,-45.5
993.98,0.088,0.0,11.125,-1.875,-45.375
994.49,0.059,0.0,11.375,-1.5,-45.25
995.14,0.088,0.0,11.25,-1.25,-45.375
995.71,0.088,0.0,11.375,-1.25,-45.25
996.22,0.09,0.0,11.625,-1.0,-45.25
996.72,0.09,0.0,11.375,-0.75,-45.375
997.32,0.087,0.0,11.5,-0.5,-45.375
997.834,0.059,0.0,11.5,-0.375,-45.5
998.46,0.09,0.0,11.25,-0.25,-45.625
999.06,0.09,0.0,11.375,-0.0,-45.75
999.57,0.088,0.0,11.125,0.25,-45.875
1000.078,0.057,0.0,11.0,0.25,-45.875
1000.603,0.092,0.0,10.875,0.25,-45.875
1001.19,0.062,0.0,10.875,0.25,-45.75
1001.655,0.092,0.0,10.875,0.5,-45.875
1002.179,0.062,0.0,10.875,0.25,-45.75
1002.71,0.092,0.0,10.875,0.375,-45.75
1003.21,0.059,0.0,10.875,0.5,-45.875
1003.81,0.088,0.0,10.75,0.375,-45.875
1004.32,0.091,0.0,10.75,0.125,-45.75
1004.92,0.087,0.0,10.625,0.125,-45.875
1005.424,0.06,0.0,10.875,-0.0,-45.75
1005.945,0.092,0.0,10.625,-0.0,-45.875
1006.475,0.062,0.0,10.75,-0.125,-45.75
1006.995,0.031,-0.13962634,10.125,1.875,-45.875
1007.61,0.001,-0.29670597,8.25,5.5,-45.625
1008.21,0.0,-0.2268928,5.375,8.5,-45.5
1008.745,0.0,-0.29670597,2.125,10.125,-45.5
1009.34,0.001,-0.31415927,-2.375,10.75,-45.375
1009.85,0.002,-0.19198622,-4.5,10.5,-45.25
1010.36,0.002,-0.052359878,-5.125,10.25,-45.25
1011.07,0.022,-0.034906585,-5.625,10.375,-45.25
1011.67,0.053,0.0,-5.75,10.5,-45.125
1012.19,0.039,0.0,-5.75,10.5,-45.25
1012.717,0.055,0.0,-6.0,10.625,-45.25
1013.255,0.054,0.0,-5.875,10.5,-45.25
1013.85,0.037,0.0,-6.25,10.625,-45.25
1014.46,0.055,0.0,-6.125,10.625,-45.25
1014.96,0.054,0.0,-6.125,10.5,-45.25
1015.46,0.056,0.0,-6.25,10.375,-45.25
1016.06,0.053,0.0,-6.5,10.5,-45.0
1016.58,0.019,-0.052359878,-7.75,10.0,-45.0
1017.08,0.003,-0.27925268,-10.625,8.0,-45.0
1017.59,0.0,-0.20943951,-13.25,5.5,-44.875
1018.19,0.0,-0.31415927,-15.5,1.5,-45.0
1018.69,0.0,-0.31415927,-16.25,-2.125,-45.0
1019.2,0.0,-0.20943951,-16.125,-5.625,-45.0
1019.7,0.002,-0.12217305,-15.75,-7.0,-44.875
1020.6,0.022,-0.017453293,-15.625,-7.375,-44.875
1021.51,0.093,0.087266463,-15.875,-5.75,-44.75
1022.11,0.066,0.034906585,-16.0,-5.375,-44.625
1022.71,0.088,0.0,-16.125,-5.25,-44.5
1023.21,0.057,0.0,-16.0,-5.25,-44.5
1023.826,0.09,0.0,-16.0,-5.125,-44.375
1024.31,0.088,0.0,-15.875,-5.25,-44.375
1024.81,0.057,0.0,-15.875,-5.125,-44.25
1025.336,0.09,0.0,-15.75,-5.125,-44.0
1025.83,0.06,0.0,-15.5,-4.875,-44.0
1026.44,0.09,0.0,-15.375,-4.875,-44.0
1026.94,0.088,0.0,-15.25,-4.625,-44.0
1027.44,0.057,0.0,-15.0,-4.625,-44.25
1027.95,0.09,0.0,-15.0,-4.125,-44.375
1028.48,0.086,0.0,-14.75,-4.25,-44.375
1029.09,0.088,0.0,-14.75,-4.0,-44.625
1029.69,0.088,0.0,-14.625,-3.625,-44.75
1030.3,0.088,0.0,-14.75,-3.625,-45.0
1030.8,0.057,0.0,-14.875,-3.375,-45.25
1031.378,0.088,0.0,-14.75,-3.25,-45.25
1031.91,0.062,0.0,-14.75,-3.25,-45.625
1032.424,0.086,0.0,-14.875,-2.875,-45.75
1032.95,0.09,0.0,-15.125,-2.875,-45.875
1033.47,0.059,0.0,-15.375,-3.0,-45.875
1033.98,0.09,0.0,-15.375,-3.0,-46.0
1034.59,0.09,0.0,-15.5,-3.0,-46.0
1035.09,0.06,0.0,-15.625,-3.125,-46.125
1035.6,0.088,0.0,-15.625,-2.875,-46.125
1036.2,0.088,0.0,-15.75,-2.875,-46.125
1036.8,0.059,0.0,-15.875,-2.625,-46.0
1037.326,0.092,0.0,-15.875,-2.75,-46.0
1037.845,0.062,0.0,-15.5,-2.5,-46.125
1038.36,0.09,0.0,-15.625,-2.5,-46.125
1038.96,0.09,0.0,-15.5,-2.5,-46.25
1039.47,0.088,0.0,-15.5,-2.25,-46.375
1040.085,0.089,0.0,-15.25,-2.125,-46.625
1040.7,0.09,0.017453293,-15.25,-1.625,-46.75
1041.21,0.059,0.0,-15.25,-1.75,-47.125
1041.72,0.088,0.0,-15.625,-1.625,-47.25
1042.42,0.089,0.017453293,-15.5,-0.875,-47.5
1043.02,0.088,0.017453293,-15.875,-0.875,-47.625
1043.72,0.142,0.0,-16.0,-0.875,-47.75
1044.22,0.079,0.017453293,-16.125,-0.75,-47.75
1044.74,0.121,0.0,-16.375,-0.625,-47.875
1045.36,0.121,0.0,-16.625,-0.5,-47.875
1045.86,0.08,0.0,-16.5,-0.75,-47.75
1046.46,0.089,0.0,-16.5,-0.75,-47.625
1047.06,0.088,0.0,-16.5,-0.625,-47.5
1047.56,0.088,0.0,-16.25,-0.625,-47.5
1048.16,0.086,0.0,-16.0,-0.5,-47.375
1048.68,0.062,0.0,-16.0,-0.375,-47.375
1049.2,0.091,0.0,-15.875,-0.5,-47.25
1049.72,0.062,0.0,-15.75,-0.375,-47.375
1050.32,0.088,0.0,-15.625,-0.375,-47.125
1050.82,0.088,0.0,-15.375,-0.5,-47.25
1051.33,0.058,0.0,-15.25,-0.375,-47.125
1051.83,0.089,0.0,-14.875,-0.625,-47.25
1052.4,0.058,0.0,-14.875,-0.75,-47.25
1052.84,0.09,0.0,-14.625,-0.625,-47.375
1053.35,0.059,0.0,-14.375,-0.5,-47.75
1053.914,0.088,0.0,-14.125,-0.625,-48.0
1054.45,0.088,0.0,-14.0,-0.625,-48.625
1054.95,0.06,0.0,-14.125,-0.5,-49.0
1055.46,0.088,0.0,-14.25,-0.625,-49.25
1055.97,0.059,0.0,-14.5,-0.5,-49.75
1056.47,0.09,0.0,-14.75,-0.5,-49.875
1056.99,0.06,0.0,-15.125,-0.625,-50.0
1057.512,0.088,0.0,-15.375,-0.625,-50.0
1058.02,0.014,0.087266463,-15.0,1.125,-49.875
1058.53,0.003,0.29670597,-13.25,4.625,-50.0
1059.135,0.001,0.29670597,-10.5,7.5,-50.125
1059.65,0.0,0.20943951,-7.25,9.25,-50.125
1060.17,0.0,0.31415927,-3.625,10.25,-50.25
1060.78,0.0,0.29670597,0.25,10.125,-50.25
1061.59,0.02,0.017453293,0.375,10.0,-50.375
1062.19,0.056,0.0,0.625,10.125,-50.375
1062.79,0.055,0.0,0.75,10.125,-50.5
1063.49,0.054,0.0,1.0,10.0,-50.625
1064.09,0.056,0.0,1.0,10.25,-50.75
1064.69,0.054,0.0,1.0,10.25,-50.625
1065.19,0.056,0.0,0.875,10.125,-50.875
1065.7,0.036,0.0,0.625,10.125,-50.875
1066.21,0.055,0.0,0.75,10.25,-50.875
1066.82,0.055,0.0,0.875,10.375,-50.875
1067.33,0.055,0.0,0.75,10.125,-50.875
1067.86,0.036,0.0,0.625,10.0,-50.875
1068.38,0.056,0.0,0.5,10.125,-50.875
1069.003,0.057,0.0,0.5,10.25,-50.75
1069.49,0.02,0.052359878,1.625,9.875,-50.625
1069.99,0.004,0.27925268,5.0,8.25,-50.875
1070.595,0.0,0.31415927,8.125,5.375,-51.0
1071.21,0.001,0.29670597,10.125,1.5,-51.125
1071.72,0.0,0.20943951,10.75,-2.0,-51.125
1072.33,0.0,0.29670597,10.5,-6.25,-51.25
1073.04,0.018,0.12217305,10.0,-7.25,-51.125
1073.65,0.053,-0.017453293,10.0,-7.0,-51.0
1074.25,0.056,-0.017453293,10.125,-6.5,-51.125
1074.95,0.063,0.0,10.25,-6.625,-51.0
1075.46,0.088,-0.017453293,10.0,-6.5,-51.0
1076.17,0.117,-0.017453293,10.0,-6.25,-50.75
1076.77,0.062,-0.017453293,9.75,-6.5,-50.5
1077.29,0.09,0.0,9.75,-6.5,-50.25
1077.9,0.089,0.0,9.75,-6.75,-50.125
1078.4,0.089,0.0,9.875,-6.75,-49.875
1078.9,0.059,0.0,10.375,-6.5,-49.625
1079.51,0.09,0.0,10.375,-6.75,-49.625
1080.12,0.086,0.0,10.5,-6.5,-49.5
1080.64,0.09,0.0,10.5,-6.5,-49.625
1081.15,0.059,0.0,10.5,-6.5,-49.625
1081.66,0.089,0.0,10.375,-6.25,-49.625
1082.26,0.088,-0.017453293,10.5,-5.75,-49.5
1082.79,0.062,0.0,10.5,-5.625,-49.375
1083.307,0.087,0.0,10.5,-5.5,-49.25
1084.21,0.115,0.0,10.75,-5.25,-48.75
1084.711,0.09,0.0,10.75,-4.75,-48.75
1085.22,0.057,0.0,10.75,-4.75,-48.75
1085.73,0.092,0.0,11.125,-4.25,-48.75
1086.335,0.088,0.0,11.125,-3.75,-48.875
1086.84,0.058,0.0,11.125,-4.0,-49.0
1087.44,0.088,0.0,11.375,-3.625,-49.25
1087.95,0.089,0.0,11.0,-3.75,-49.5
1088.46,0.063,0.0,10.625,-3.625,-49.5
1088.963,0.087,0.0,10.375,-3.625,-49.5
1089.57,0.089,0.0,10.0,-3.625,-49.375
1090.086,0.057,0.0,9.75,-3.625,-49.25
1090.58,0.09,0.0,9.5,-3.75,-49.0
1091.186,0.09,0.0,9.375,-3.875,-48.5
1091.7,0.059,0.0,9.25,-4.0,-48.125
1092.2,0.088,0.0,9.25,-3.875,-47.875
1092.71,0.088,0.0,9.375,-3.75,-47.375
1093.31,0.059,0.0,9.25,-3.5,-47.125
1093.811,0.091,0.0,9.25,-3.625,-46.875
1094.42,0.087,0.0,9.375,-3.25,-46.625
1094.94,0.062,0.0,9.625,-3.125,-46.375
1095.46,0.088,0.0,9.75,-3.125,-46.375
1095.97,0.088,0.0,9.875,-2.875,-46.375
1096.5,0.062,0.0,9.875,-3.0,-46.375
1097.11,0.09,0.0,9.875,-2.625,-46.5
1097.654,0.09,0.0,9.625,-2.875,-46.5
1098.22,0.086,0.0,9.625,-2.625,-46.625
1098.83,0.088,0.0,9.125,-2.375,-46.5
1099.43,0.061,0.0,8.875,-2.5,-46.25
1099.93,0.088,0.0,8.75,-1.875,-45.875
1100.44,0.088,0.0,8.5,-1.875,-45.5
1101.04,0.088,0.0,8.625,-1.75,-45.125
1101.55,0.06,0.0,8.625,-1.625,-45.0
1102.15,0.088,0.0,8.75,-1.5,-44.625
1102.675,0.087,0.0,8.375,-1.375,-44.375
1103.29,0.091,0.0,8.625,-1.125,-44.25
1103.8,0.059,0.0,9.0,-1.25,-43.875
1104.3,0.088,0.0,8.875,-1.0,-43.75
1104.81,0.059,0.0,8.875,-0.75,-43.5
1105.32,0.091,0.0,9.125,-0.625,-43.375
1105.83,0.059,0.0,9.5,-0.375,-43.25
1106.33,0.088,0.0,9.75,-0.25,-43.125
1106.85,0.062,0.0,9.875,0.125,-43.125
1107.376,0.088,0.0,10.0,0.375,-43.375
1107.89,0.059,0.0,10.125,0.625,-43.5
1108.49,0.088,0.0,10.375,1.0,-43.5
1108.99,0.088,0.0,10.625,1.125,-43.75
1109.59,0.088,0.0,10.25,1.25,-44.125
1110.1,0.061,0.0,10.125,1.625,-44.25
1110.62,0.086,0.0,10.0,1.625,-44.25
1111.26,0.044,-0.087266463,9.25,3.25,-44.375
1111.73,0.003,-0.27925268,7.5,6.0,-44.5
1112.34,0.003,-0.31415927,4.375,8.875,-44.25
1112.84,0.0,-0.20943951,1.125,10.25,-44.25
1113.44,0.0,-0.31415927,-3.25,10.625,-44.0
1113.95,0.0,-0.20943951,-6.75,9.75,-44.0
1114.66,0.002,-0.13962634,-7.625,9.375,-43.875
1115.29,0.033,0.0,-7.875,9.25,-43.875
1115.79,0.055,0.0,-8.125,9.25,-43.625
1116.4,0.055,0.0,-8.5,9.125,-43.5
1116.9,0.037,0.0,-8.5,9.0,-43.25
1117.5,0.055,0.0,-8.75,9.0,-43.0
1118.1,0.055,0.0,-8.875,9.0,-42.75
1118.6,0.055,0.0,-8.875,8.75,-42.5
1119.1,0.036,0.0,-8.75,8.75,-42.375
1119.7,0.055,0.0,-8.875,8.625,-42.125
1120.21,0.056,0.0,-8.875,8.625,-42.0
1120.71,0.036,0.0,-8.75,8.5,-41.875
1121.31,0.055,0.0,-8.75,8.375,-41.75
1121.82,0.013,-0.19198622,-10.625,7.0,-41.75
1122.32,0.001,-0.20943951,-12.875,4.25,-41.75
1122.83,0.001,-0.31415927,-14.625,1.25,-41.5
1123.33,0.0,-0.20943951,-15.375,-2.125,-41.625
1123.94,0.0,-0.31415927,-14.875,-6.125,-41.625
1124.44,0.0,-0.20943951,-14.0,-8.375,-41.75
1124.94,0.002,-0.034906585,-13.75,-9.0,-41.75
1125.74,0.003,-0.052359878,-13.375,-9.75,-41.625
1126.25,0.035,0.0,-13.25,-9.75,-41.625
1126.75,0.038,0.0,-13.125,-9.625,-41.5
1127.35,0.055,0.034906585,-13.375,-9.0,-41.5
1128.05,0.097,0.017453293,-13.25,-8.75,-41.25
1128.76,0.106,0.0,-12.875,-8.0,-41.375
1129.335,0.117,0.0,-12.125,-7.75,-41.75
1129.98,0.13,0.0,-12.375,-7.125,-42.25
1130.48,0.148,0.017453293,-12.25,-6.625,-42.875
1131.18,0.148,0.017453293,-12.5,-5.875,-43.125
1131.69,0.152,0.0,-12.625,-5.625,-43.25
1132.21,0.096,0.0,-12.5,-5.125,-43.375
1132.72,0.148,0.0,-12.375,-4.625,-43.75
1133.33,0.148,0.0,-12.125,-4.5,-44.375
1133.93,0.134,0.0,-12.0,-3.875,-45.0
1134.45,0.077,0.0,-12.25,-3.75,-45.75
1134.98,0.121,0.0,-13.0,-3.625,-46.25
1135.49,0.121,0.0,-13.125,-3.5,-46.375
1136.0,0.079,0.0,-13.625,-3.125,-46.625
1136.61,0.121,0.0,-13.75,-2.75,-46.625
1137.21,0.118,0.0,-13.875,-3.0,-46.875
1137.82,0.118,0.0,-13.875,-2.75,-47.0
1138.43,0.118,0.0,-13.875,-2.75,-47.25
1138.93,0.121,0.0,-14.0,-2.75,-47.625
1139.44,0.08,0.0,-14.25,-2.875,-47.75
1139.96,0.124,0.0,-14.5,-2.875,-48.0
1140.58,0.12,0.0,-15.0,-2.875,-48.0
1141.18,0.077,0.0,-15.375,-2.75,-47.75
1141.68,0.121,0.0,-15.125,-2.75,-47.625
1142.18,0.08,0.0,-15.25,-2.625,-47.5
1142.68,0.118,0.0,-15.125,-2.625,-47.375
1143.29,0.121,0.0,-15.125,-2.25,-47.625
1143.89,0.114,0.0,-14.625,-2.0,-48.0
1144.406,0.08,0.0,-14.875,-2.0,-48.125
1144.89,0.118,0.0,-14.625,-1.875,-48.625
1145.4,0.08,0.0,-14.625,-1.875,-48.75
1145.926,0.121,0.0,-15.0,-1.875,-49.125
1146.41,0.079,0.0,-15.25,-1.625,-49.375
1147.02,0.118,0.0,-15.25,-1.875,-49.25
1147.52,0.118,0.0,-15.5,-1.75,-49.25
1148.13,0.122,0.0,-15.375,-1.875,-49.5
1148.74,0.114,0.0,-15.375,-1.875,-49.5
1149.446,0.093,0.0,-15.5,-1.875,-49.5
1150.06,0.089,0.052359878,-15.625,-1.125,-49.5
1150.56,0.09,0.0,-15.625,-0.875,-49.375
1151.08,0.059,0.0,-15.625,-1.0,-49.125
1151.6,0.088,0.0,-15.375,-1.0,-49.125
1152.12,0.09,0.0,-15.25,-1.0,-49.125
1152.63,0.059,0.0,-15.375,-0.875,-49.125
1153.23,0.091,0.0,-15.25,-0.875,-49.125
1153.73,0.088,0.0,-15.25,-0.875,-49.5
1154.23,0.057,0.0,-15.25,-0.75,-49.625
1154.83,0.088,0.0,-15.625,-0.75,-49.875
1155.33,0.079,0.0,-16.0,-0.75,-49.875
1155.86,0.007,0.13962634,-15.25,1.5,-50.0
1156.37,0.001,0.29670597,-13.25,5.375,-50.0
1156.88,0.0,0.2268928,-10.75,7.75,-50.0
1157.49,0.001,0.29670597,-6.5,10.0,-50.125
1158.015,0.0,0.31415927,-3.0,10.875,-50.25
1158.52,0.0,0.2268928,-0.25,10.5,-50.25
1159.32,0.002,0.017453293,0.375,10.5,-50.375
1160.02,0.057,0.0,0.25,10.375,-50.5
1160.53,0.055,-0.017453293,0.25,10.5,-50.5
1161.23,0.055,-0.017453293,0.125,10.5,-50.625
1161.73,0.037,-0.017453293,-0.125,10.625,-50.875
1162.33,0.058,-0.017453293,-0.125,10.625,-51.0
1162.83,0.054,0.0,-0.125,10.625,-51.25
1163.33,0.055,0.0,0.0,10.75,-51.375
1163.84,0.038,0.0,0.125,10.75,-51.75
1164.35,0.054,0.0,0.375,10.875,-51.875
1164.85,0.037,0.0,0.125,10.875,-52.0
1165.36,0.056,0.0,0.125,11.0,-52.25
1165.87,0.036,0.0,-0.125,11.125,-52.625
1166.39,0.055,0.0,-0.125,11.125,-52.875
1167.0,0.05,0.0,0.0,11.375,-52.875
1167.5,0.004,0.13962634,2.25,10.625,-53.125
1168.1,0.001,0.29670597,6.5,8.25,-53.125
1168.6,0.001,0.31415927,9.125,5.5,-53.25
1169.21,0.0,0.31415927,11.5,1.25,-53.25
1169.82,0.0,0.31415927,12.0,-3.375,-53.25
1170.33,0.001,0.12217305,11.875,-5.25,-53.5
1171.08,0.005,0.034906585,11.875,-6.125,-53.375
1171.68,0.0,0.0,11.875,-6.125,-53.625
1172.39,0.0,0.0,11.75,-6.0,-53.375
1173.0,0.02,0.0,11.5,-6.125,-53.625
1173.61,0.056,0.0,11.25,-6.375,-53.5
1174.12,0.056,0.0,10.875,-6.375,-53.75
1174.72,0.054,0.0,10.75,-6.625,-53.75
1175.22,0.037,0.0,10.5,-6.625,-53.625
1175.73,0.055,0.0,10.25,-6.5,-53.75
1176.24,0.039,0.0,10.0,-6.625,-53.375
1176.76,0.055,0.0,9.75,-6.625,-53.25
1177.38,0.055,0.0,9.625,-6.75,-53.125
1177.9,0.038,0.0,9.625,-6.625,-53.0
1178.43,0.058,0.0,9.5,-6.5,-52.875
1178.95,0.056,0.0,9.5,-6.625,-52.75
1179.55,0.055,0.0,9.5,-6.625,-52.375
1180.15,0.055,0.0,9.625,-6.375,-52.375
1180.75,0.055,0.0,9.375,-6.375,-52.0
1181.27,0.039,0.0,9.375,-6.375,-52.0
1181.79,0.057,0.0,9.375,-6.125,-51.75
1182.41,0.039,0.0,9.25,-5.875,-51.625
1183.02,0.077,0.0,9.25,-5.75,-51.5
1183.52,0.059,0.0,9.375,-5.625,-51.25
1184.03,0.088,0.0,9.25,-5.25,-51.0
1184.63,0.059,0.0,9.25,-5.125,-50.75
1185.24,0.089,0.0,9.25,-4.75,-50.5
1185.75,0.087,0.0,8.875,-4.5,-50.375
1186.35,0.088,0.0,9.125,-4.25,-50.125
1186.96,0.088,0.0,9.0,-4.0,-49.75
1187.471,0.089,0.0,9.125,-3.875,-49.625
1187.99,0.061,0.0,9.25,-3.5,-49.375
1188.59,0.088,0.0,9.0,-3.25,-49.125
1189.19,0.09,0.0,9.125,-3.25,-48.75
1189.8,0.088,0.0,8.875,-2.875,-48.375
1190.403,0.088,0.0,8.875,-3.0,-48.125
1191.01,0.09,0.0,8.75,-2.75,-48.0
1191.525,0.06,0.0,8.75,-2.625,-47.75
1192.056,0.092,0.0,8.625,-2.75,-47.375
1192.575,0.061,0.0,8.75,-2.375,-47.125
1193.105,0.092,0.0,8.625,-2.5,-46.875
1193.626,0.091,0.0,8.625,-2.375,-46.5
1194.13,0.061,0.0,8.75,-2.375,-46.125
1194.65,0.088,0.0,8.875,-2.625,-46.125
1195.16,0.059,0.0,8.75,-2.5,-46.0
1195.75,0.089,0.0,8.875,-2.375,-45.875
1196.17,0.059,0.0,8.75,-2.625,-45.875
1196.68,0.09,0.0,8.5,-2.625,-45.75
1197.28,0.088,0.0,8.5,-2.625,-45.5
1197.78,0.059,0.0,8.0,-2.375,-45.375
1198.38,0.087,0.017453293,7.875,-2.625,-45.125
1199.19,0.119,0.034906585,7.875,-2.875,-44.875
1199.89,0.119,0.017453293,7.375,-2.875,-44.875
1200.5,0.116,0.0,7.375,-2.625,-44.75
1201.0,0.079,0.0,7.0,-2.625,-44.75
1201.6,0.118,0.0,6.625,-2.25,-44.75
1202.1,0.118,0.0,6.25,-1.875,-44.5
1202.7,0.118,0.0,6.0,-1.875,-44.125
1203.25,0.077,0.0,5.375,-1.375,-43.625
1203.71,0.121,0.0,5.625,-1.5,-43.0
1204.35,0.118,0.0,5.625,-1.0,-42.5
1204.96,0.121,0.0,5.875,-0.5,-42.125
1205.47,0.079,0.0,6.0,-0.25,-42.125
1205.994,0.101,0.0,6.125,0.125,-41.875
1206.606,0.091,0.0,6.0,0.25,-41.875
1207.13,0.057,0.0,6.125,0.5,-41.875
1207.63,0.088,0.0,6.25,0.875,-41.75
1208.13,0.09,0.0,6.25,1.0,-41.875
1208.64,0.06,0.0,6.5,1.375,-41.75
1209.15,0.087,0.0,6.75,1.5,-41.75
1209.66,0.058,0.0,6.875,1.75,-41.875
1210.16,0.09,0.0,7.375,2.25,-42.25
1210.67,0.059,0.0,7.75,2.375,-42.75
1211.275,0.088,0.0,8.25,2.5,-43.5
1211.8,0.088,0.0,8.25,2.75,-44.25
1212.4,0.056,0.06981317,8.375,2.375,-44.625
1212.91,0.002,0.19198622,9.5,-0.375,-44.75
1213.41,0.001,0.27925268,9.75,-3.5,-44.625
1214.01,0.001,0.29670597,9.0,-7.375,-44.75
1214.62,0.0,0.33161256,6.75,-10.875,-44.75
1215.12,0.0,0.20943951,4.25,-13.125,-44.625
1215.63,0.001,0.12217305,3.25,-13.75,-44.5
1216.13,0.002,0.017453293,3.0,-13.875,-44.5
1217.04,0.04,0.034906585,2.375,-14.125,-44.25
1217.74,0.055,-0.034906585,2.625,-14.125,-43.875
1218.35,0.056,-0.017453293,2.5,-14.125,-43.5
1218.86,0.078,0.0,2.25,-14.25,-43.0
1219.36,0.059,0.0,2.25,-14.375,-42.625
1219.87,0.09,0.0,2.5,-14.5,-42.375
1220.47,0.088,0.0,2.375,-14.875,-42.125
1220.97,0.059,0.0,2.625,-14.625,-42.25
1221.57,0.089,-0.017453293,2.75,-14.625,-42.375
1222.094,0.086,0.0,2.875,-14.75,-42.5
1222.71,0.088,0.0,2.875,-14.875,-42.875
1223.23,0.059,0.0,2.875,-15.125,-43.125
1223.75,0.088,0.0,2.75,-15.125,-43.375
1224.33,0.09,0.0,2.25,-15.125,-43.625
1224.87,0.062,0.0,2.125,-15.375,-44.125
1225.37,0.088,0.0,1.875,-15.375,-44.25
1225.97,0.088,0.0,1.625,-15.75,-44.25
1226.47,0.059,0.0,1.375,-15.875,-44.625
1226.97,0.088,0.0,1.125,-15.875,-44.625
1227.47,0.088,0.0,1.0,-16.125,-44.75
1227.98,0.059,0.0,0.75,-16.25,-44.875
1228.48,0.09,0.0,0.5,-16.25,-45.125
1229.09,0.086,0.0,0.375,-16.5,-45.125
1229.59,0.06,0.0,0.25,-16.75,-45.375
1230.09,0.09,0.0,0.0,-16.625,-45.375
1230.6,0.059,0.0,0.0,-16.75,-45.5
1231.11,0.088,0.0,-0.375,-16.75,-45.5
1231.61,0.06,0.0,-0.25,-16.75,-45.75
1232.22,0.09,0.0,-0.625,-16.75,-45.75
1232.82,0.088,0.0,-0.375,-16.75,-45.625
1233.42,0.088,0.0,-0.25,-16.625,-45.625
1233.92,0.088,0.0,-0.375,-16.5,-45.625
1234.43,0.059,0.0,-0.375,-16.5,-45.375
1235.04,0.088,0.0,-0.875,-16.375,-45.5
1235.54,0.06,0.0,-1.0,-16.375,-45.5
1236.05,0.087,0.0,-1.125,-16.375,-45.375
1236.56,0.06,0.0,-1.0,-16.25,-45.375
1237.09,0.088,0.0,-1.0,-16.375,-45.25
1237.59,0.088,0.0,-0.875,-16.375,-45.25
1238.21,0.09,0.0,-0.625,-16.25,-45.375
1238.71,0.059,0.0,-0.5,-16.375,-45.375
1239.21,0.088,0.0,-0.25,-16.5,-45.375
1239.82,0.091,0.0,-0.125,-16.625,-45.5
1240.43,0.087,0.0,0.125,-16.625,-45.875
1240.96,0.06,0.0,0.375,-16.625,-46.125
1241.53,0.088,0.0,0.5,-16.625,-46.375
1242.03,0.088,0.0,0.75,-16.625,-46.75
