t,delta_trans,delta_theta,mx,my,mz
2079.94,0.062,0.0,-2.1875,-3.5,-47.125
2080.575,0.026,0.13962634,-2.84375,-3.53125,-47.1875
2081.201,0.001,0.31415927,-3.3125,-3.5625,-47.1875
2081.725,0.0,0.31415927,-3.375,-3.40625,-47.1875
2082.259,0.0,0.2268928,-3.5625,-3.28125,-47.21875
2082.882,0.001,0.34906585,-3.46875,-3.09375,-47.15625
2083.73,0.002,0.26179939,-3.34375,-2.84375,-47.1875
2084.245,0.027,0.0,-3.1875,-2.21875,-46.84375
2084.859,0.073,0.0,-2.8125,-1.5,-46.40625
2085.38,0.039,0.0,-2.5,-0.90625,-46.125
2086.014,0.059,0.0,-2.25,-0.40625,-45.8125
2086.541,0.056,0.0,-2.28125,-0.03125,-45.5
2087.06,0.039,0.0,-2.3125,0.3125,-45.21875
2087.695,0.058,0.0,-2.03125,0.78125,-44.875
2088.313,0.057,0.0,-1.96875,1.15625,-44.53125
2088.928,0.056,0.0,-1.84375,1.5,-44.15625
2089.455,0.057,0.0,-1.8125,1.9375,-43.8125
2089.98,0.038,0.0,-1.78125,2.21875,-43.46875
2090.495,0.058,0.0,-1.71875,2.46875,-43.3125
2091.03,0.038,0.0,-1.6875,2.65625,-43.03125
2091.656,0.025,0.052359878,-1.21875,2.6875,-42.96875
2092.249,0.001,0.31415927,0.15625,2.0625,-43.0
2092.729,0.001,0.20943951,1.53125,1.1875,-43.0625
2093.356,0.0,0.34906585,2.375,-0.4375,-43.09375
2093.985,0.0,0.33161256,2.9375,-2.40625,-43.15625
2094.505,0.003,0.26179939,2.9375,-3.75,-43.15625
2095.305,0.0,0.034906585,2.90625,-3.90625,-43.15625
2095.865,0.036,0.0,2.34375,-4.125,-43.15625
2096.395,0.056,0.0,1.9375,-4.28125,-42.96875
2096.925,0.039,0.0,1.46875,-4.5625,-42.8125
2097.545,0.059,0.0,1.40625,-4.96875,-42.625
2098.065,0.056,0.0,1.40625,-5.4375,-42.34375
2098.594,0.04,0.0,1.625,-5.75,-42.28125
2099.218,0.056,0.0,1.84375,-6.34375,-42.1875
2099.629,0.037,0.0,2.1875,-6.78125,-42.125
2100.269,0.059,0.0,2.625,-7.1875,-42.0625
2100.795,0.057,0.0,3.375,-7.59375,-42.15625
2101.415,0.038,0.0,3.78125,-8.15625,-42.28125
2101.935,0.057,0.0,4.21875,-8.71875,-42.4375
2102.563,0.058,0.0,4.59375,-9.3125,-42.71875
2103.085,0.057,0.0,5.25,-9.875,-42.96875
2103.609,0.039,0.0,5.65625,-10.40625,-43.21875
2104.24,0.059,0.0,6.03125,-11.1875,-43.59375
2104.76,0.056,0.0,6.21875,-11.78125,-43.90625
2105.3,0.038,0.0,6.46875,-12.5625,-44.34375
2105.924,0.06,0.0,6.53125,-13.4375,-44.75
2106.445,0.056,0.0,6.8125,-14.21875,-45.0625
2107.075,0.056,0.0,6.875,-15.125,-45.65625
2107.59,0.04,0.0,6.9375,-15.9375,-46.0625
2108.125,0.057,0.0,7.15625,-16.9375,-46.59375
2108.65,0.038,0.0,7.3125,-17.6875,-46.9375
2109.275,0.059,0.0,7.5,-18.65625,-47.71875
2109.795,0.056,0.0,7.5625,-19.75,-48.125
2110.33,0.039,0.0,7.34375,-20.625,-48.53125
2110.955,0.059,0.0,7.125,-21.78125,-49.21875
2111.571,0.057,0.0,6.71875,-22.71875,-49.6875
2112.205,0.057,0.0,6.65625,-23.875,-50.125
2112.725,0.057,0.0,6.40625,-25.0,-50.375
2113.26,0.038,0.0,6.0,-25.71875,-50.65625
2113.885,0.059,0.0,5.75,-26.9375,-50.875
2114.405,0.057,0.0,5.0625,-27.8125,-50.96875
2114.94,0.038,0.0,4.34375,-28.71875,-51.03125
2115.665,0.058,0.0,3.65625,-30.0625,-51.0
2116.185,0.056,0.0,3.1875,-30.84375,-50.90625
2116.705,0.058,0.0,2.625,-31.6875,-50.78125
2117.24,0.039,0.0,1.5625,-32.71875,-50.59375
2117.865,0.059,0.0,1.03125,-33.6875,-50.21875
2118.442,0.056,0.0,-0.15625,-34.59375,-49.8125
2118.919,0.019,-0.052359878,1.25,-34.8125,-49.75
2119.551,0.003,-0.29670597,11.25,-31.71875,-50.0
2120.182,0.0,-0.31415927,20.125,-25.0625,-50.25
2120.71,0.0,-0.33161256,25.71875,-17.8125,-50.28125
2121.245,0.0,-0.2268928,28.78125,-9.40625,-50.28125
2121.874,0.0,-0.34906585,29.3125,1.09375,-50.3125
2122.699,0.03,-0.052359878,29.3125,2.9375,-51.28125
2123.429,0.057,0.0,29.75,4.40625,-53.78125
2123.961,0.059,0.0,30.28125,5.6875,-55.5625
2124.485,0.056,0.0,30.75,6.78125,-57.53125
2125.02,0.038,0.0,30.5625,7.9375,-59.8125
2125.645,0.06,0.0,30.4375,9.375,-62.5
2126.065,0.023,-0.017453293,29.6875,11.21875,-63.40625
2126.695,0.005,-0.29670597,23.90625,20.0625,-63.28125
2127.309,0.002,-0.33161256,14.78125,27.59375,-63.0625
2127.83,0.0,-0.33161256,5.59375,31.3125,-62.65625
2128.37,0.0,-0.2268928,-4.1875,32.3125,-62.15625
2128.995,0.0,-0.33161256,-15.9375,29.96875,-62.03125
2129.737,0.019,-0.034906585,-17.125,29.03125,-61.8125
2130.355,0.055,0.0,-17.71875,27.4375,-61.125
2130.878,0.04,0.0,-18.125,25.96875,-60.75
2131.507,0.059,0.052359878,-17.1875,25.0625,-59.71875
2132.02,0.056,0.052359878,-16.34375,24.84375,-59.1875
2132.655,0.058,0.034906585,-15.53125,23.8125,-58.625
2133.19,0.056,0.0,-16.28125,22.3125,-57.59375
2133.874,0.094,0.0,-17.03125,20.3125,-56.125
2134.325,0.088,0.0,-17.5,18.5,-54.78125
2134.849,0.061,0.0,-17.84375,17.03125,-53.28125
2135.485,0.092,0.0,-17.90625,15.5625,-51.40625
2136.118,0.095,0.0,-17.71875,14.03125,-49.375
2136.645,0.09,0.0,-17.25,13.21875,-47.96875
2137.17,0.062,0.0,-16.96875,12.1875,-46.5
2137.801,0.094,0.0,-16.78125,11.0,-44.96875
2138.328,0.09,0.0,-16.625,9.96875,-43.75
2138.945,0.09,0.0,-16.125,8.6875,-42.5
2139.453,0.062,0.0,-15.71875,7.6875,-41.46875
2139.98,0.092,0.0,-15.03125,6.28125,-40.75
2140.52,0.061,0.0,-14.1875,5.15625,-40.25
2141.041,0.092,0.0,-13.09375,3.84375,-39.8125
2141.57,0.062,0.0,-11.5625,2.875,-39.71875
2142.495,0.151,0.0,-9.96875,1.5,-39.8125
2143.019,0.061,0.0,-9.53125,0.84375,-40.03125
2143.639,0.093,-0.017453293,-8.4375,0.3125,-40.59375
2144.155,0.087,0.0,-8.125,-0.0,-41.125
2144.68,0.063,0.0,-7.96875,-0.0,-41.65625
2145.311,0.094,0.0,-8.125,0.09375,-42.0625
2145.927,0.039,0.087266463,-8.21875,0.78125,-42.21875
2146.445,0.004,0.31415927,-6.96875,2.0625,-42.25
2146.977,0.0,0.2268928,-5.375,3.15625,-42.3125
2147.604,0.0,0.33161256,-3.0,3.84375,-42.375
2148.125,0.0,0.2268928,-0.90625,3.71875,-42.46875
2148.653,0.0,0.33161256,0.875,3.15625,-42.5
2149.545,0.003,0.052359878,1.125,3.09375,-42.5
2150.111,0.044,0.0,1.59375,2.71875,-42.6875
2150.635,0.057,0.0,2.21875,2.375,-42.9375
2151.165,0.039,0.0,2.40625,2.03125,-43.28125
2151.795,0.059,0.0,2.53125,1.65625,-43.71875
2152.315,0.056,0.0,2.53125,1.28125,-44.0
2152.85,0.039,0.0,3.03125,1.25,-44.15625
2153.481,0.059,0.0,3.15625,1.25,-44.25
2154.168,0.057,0.0,3.9375,1.53125,-44.125
2154.751,0.022,0.052359878,4.46875,1.1875,-43.96875
2155.275,0.002,0.27925268,5.34375,-0.4375,-44.0
2155.809,0.0,0.2268928,5.5625,-2.9375,-44.0625
2156.435,0.0,0.33161256,4.9375,-5.5,-44.09375
2156.955,0.0,0.31415927,4.15625,-7.375,-44.09375
2157.485,0.0,0.2268928,2.75,-9.0625,-44.03125
2158.318,0.009,0.2443461,1.375,-10.09375,-43.875
2158.94,0.054,0.0,1.875,-10.21875,-43.09375
2159.465,0.056,0.0,2.5,-10.40625,-42.53125
2160.0,0.039,0.0,3.0,-10.8125,-41.9375
2160.625,0.061,-0.06981317,4.75,-11.0625,-41.21875
2161.248,0.056,-0.034906585,6.34375,-11.53125,-40.65625
2161.66,0.037,0.0,7.53125,-12.1875,-40.34375
2162.291,0.058,0.0,9.5,-13.34375,-39.875
2162.815,0.058,0.0,10.53125,-14.375,-39.625
2163.41,0.038,0.0,11.84375,-15.65625,-39.5625
2163.975,0.059,0.0,13.4375,-17.28125,-39.59375
2164.495,0.056,0.0,14.65625,-18.90625,-39.875
2165.03,0.039,0.0,16.0,-20.4375,-40.21875
2165.66,0.059,-0.034906585,17.9375,-21.75,-40.875
2166.275,0.083,0.0,18.875,-24.71875,-42.5625
2166.909,0.094,0.0,18.40625,-27.84375,-44.6875
2167.425,0.09,0.0,16.96875,-30.09375,-46.5
2168.02,0.062,0.0,15.0,-31.34375,-48.5
2168.584,0.094,0.0,12.78125,-31.25,-50.875
2169.208,0.09,0.0,11.25,-29.6875,-53.09375
2169.735,0.09,0.0,11.09375,-27.53125,-55.28125
2170.258,0.064,0.0,12.0,-24.90625,-57.625
2170.785,0.09,0.0,13.40625,-22.9375,-60.0625
2171.405,0.092,0.0,15.125,-21.28125,-62.71875
2171.94,0.062,0.0,16.625,-21.0,-64.75
2172.571,0.094,0.0,17.5,-21.0625,-66.75
2173.195,0.09,0.0,18.34375,-21.9375,-68.375
2173.699,0.09,0.0,18.8125,-23.09375,-69.53125
2174.29,0.062,0.0,19.0,-24.59375,-70.84375
2174.865,0.094,0.0,18.40625,-27.28125,-72.28125
2175.385,0.09,0.0,16.90625,-29.59375,-73.53125
2175.921,0.037,0.0,15.28125,-31.34375,-74.15625
2176.447,0.003,0.2268928,9.1875,-34.9375,-73.90625
2177.065,0.001,0.33161256,-1.5625,-37.1875,-73.625
2177.589,0.0,0.2268928,-10.625,-36.5,-73.4375
2178.1,0.002,0.33161256,-19.0,-33.34375,-73.0625
2178.64,0.0,0.2268928,-26.15625,-27.46875,-72.875
2179.155,0.001,0.15707963,-29.1875,-24.03125,-72.78125
2179.885,0.002,0.034906585,-30.1875,-22.875,-72.625
2180.511,0.047,0.0,-32.0,-20.875,-72.5
2181.035,0.056,0.0,-33.5625,-19.59375,-71.46875
2181.56,0.038,0.0,-35.21875,-18.0625,-69.65625
2182.194,0.094,0.0,-36.75,-15.0,-65.84375
2182.715,0.091,0.0,-37.40625,-12.71875,-62.34375
2183.25,0.061,0.0,-37.0625,-10.625,-58.75
2183.875,0.094,0.0,-36.25,-8.21875,-54.84375
2184.498,0.09,0.0,-35.03125,-6.4375,-51.5625
2185.075,0.091,0.0,-33.75,-5.15625,-49.15625
2185.539,0.061,0.0,-32.3125,-3.90625,-47.0625
2186.174,0.095,0.0,-30.71875,-2.5,-45.0
2186.805,0.092,0.0,-28.8125,-1.5,-43.21875
2187.325,0.09,0.0,-26.8125,-0.78125,-42.09375
2187.86,0.061,0.0,-25.03125,-0.15625,-41.3125
2188.49,0.093,0.0,-22.9375,0.21875,-40.5625
2189.123,0.094,0.0,-20.40625,0.46875,-40.375
2189.709,0.092,0.0,-18.59375,0.40625,-40.4375
2190.19,0.062,0.0,-16.75,0.21875,-40.84375
2190.815,0.094,0.0,-14.90625,0.09375,-41.625
2191.335,0.09,0.0,-13.46875,-0.21875,-42.46875
2191.87,0.062,0.0,-11.71875,-0.5,-43.34375
2192.485,0.09,0.0,-10.65625,-1.125,-44.40625
2193.103,0.092,0.0,-9.6875,-2.09375,-45.3125
2193.718,0.09,0.0,-9.15625,-3.21875,-45.78125
2194.235,0.09,0.0,-8.96875,-4.40625,-45.84375
2194.77,0.062,0.0,-9.09375,-5.34375,-45.375
2195.395,0.094,0.0,-9.8125,-6.25,-44.6875
2195.915,0.09,0.0,-10.78125,-6.84375,-43.8125
2196.555,0.092,0.0,-12.34375,-7.03125,-42.53125
2197.175,0.091,0.0,-13.46875,-6.8125,-41.125
2197.694,0.064,0.0,-14.84375,-6.25,-39.9375
2198.225,0.09,0.0,-16.1875,-5.34375,-38.5625
2198.75,0.061,0.0,-17.65625,-3.84375,-37.09375
2199.38,0.093,0.0,-19.15625,-1.1875,-35.3125
2200.004,0.094,0.0,-19.90625,1.78125,-33.25
2200.575,0.088,0.0,-20.0625,4.53125,-31.78125
2201.039,0.061,0.0,-19.6875,6.9375,-30.40625
2201.674,0.095,0.0,-18.4375,9.46875,-29.1875
2202.195,0.09,0.0,-17.15625,11.0,-28.59375
2202.73,0.061,0.0,-15.96875,11.6875,-28.28125
2203.355,0.095,0.0,-14.46875,11.84375,-28.5625
2203.888,0.061,0.0,-13.28125,11.46875,-29.15625
2204.425,0.093,0.0,-12.59375,10.6875,-30.03125
2205.05,0.094,0.0,-11.5,9.3125,-31.3125
2205.675,0.09,0.0,-11.03125,7.875,-32.6875
2206.216,0.092,0.0,-10.375,6.5625,-33.96875
2206.8,0.062,0.0,-10.09375,5.03125,-35.0625
2207.365,0.094,0.0,-10.0625,3.9375,-36.21875
2207.984,0.09,0.0,-10.125,2.71875,-37.40625
2208.505,0.09,0.0,-10.4375,1.96875,-38.15625
2209.13,0.039,-0.052359878,-10.59375,1.40625,-38.5
2209.665,0.001,-0.19198622,-11.21875,-0.75,-38.5
2210.294,0.001,-0.34906585,-11.375,-3.8125,-38.53125
2210.815,0.0,-0.31415927,-10.6875,-6.21875,-38.59375
2211.445,0.0,-0.33161256,-9.1875,-8.78125,-38.65625
2211.959,0.0,-0.2268928,-7.40625,-10.34375,-38.75
2212.945,0.01,-0.12217305,-6.65625,-10.6875,-38.625
2213.604,0.074,0.12217305,-7.5,-9.625,-38.28125
2214.131,0.057,0.087266463,-8.0625,-8.875,-38.15625
2214.755,0.058,0.0,-8.0,-8.53125,-38.0625
2215.279,0.038,0.0,-8.125,-8.25,-37.90625
2215.911,0.059,0.0,-8.09375,-7.90625,-37.875
2216.435,0.056,0.0,-7.96875,-7.75,-37.75
2216.97,0.04,-0.034906585,-7.875,-7.625,-37.59375
2217.594,0.059,0.0,-7.84375,-7.34375,-37.40625
2218.02,0.037,0.0,-7.96875,-7.28125,-37.125
2218.645,0.059,0.0,-8.0625,-7.1875,-36.9375
2219.275,0.057,0.0,-8.15625,-7.1875,-36.59375
2219.895,0.057,0.0,-8.28125,-7.34375,-36.15625
2220.425,0.057,0.0,-8.3125,-7.5625,-35.6875
2220.945,0.038,-0.017453293,-8.3125,-8.03125,-35.21875
2221.575,0.058,-0.052359878,-8.125,-8.375,-34.65625
2222.204,0.06,-0.017453293,-8.03125,-9.1875,-34.03125
2222.735,0.057,0.0,-8.09375,-9.40625,-33.53125
2223.355,0.056,0.0,-8.3125,-9.90625,-33.0625
2223.965,0.056,0.0,-8.5,-10.3125,-32.5625
2224.475,0.038,0.0,-8.78125,-10.71875,-32.15625
2225.105,0.057,0.0,-9.125,-11.34375,-31.78125
2225.733,0.059,0.0,-9.5625,-11.65625,-31.28125
2226.255,0.056,0.0,-9.75,-12.09375,-30.96875
2226.85,0.039,0.0,-10.3125,-12.59375,-30.65625
2227.405,0.056,0.0,-10.9375,-13.15625,-30.3125
2228.023,0.058,0.0,-11.84375,-13.625,-30.0
2228.555,0.058,0.0,-12.6875,-14.09375,-29.625
2229.09,0.039,0.0,-13.78125,-14.6875,-29.1875
2229.715,0.059,0.0,-15.125,-15.40625,-28.6875
2230.235,0.056,0.0,-16.75,-15.90625,-28.03125
2230.77,0.038,0.0,-18.40625,-16.5,-27.28125
2231.385,0.057,0.0,-20.21875,-17.1875,-26.125
2232.019,0.026,0.052359878,-21.625,-15.9375,-25.625
2232.535,0.001,0.29670597,-24.40625,-10.75,-25.46875
2233.129,0.001,0.2268928,-25.9375,-4.25,-25.4375
2233.695,0.0,0.33161256,-25.1875,3.875,-25.40625
2234.215,0.0,0.33161256,-22.78125,9.6875,-25.4375
2234.845,0.0,0.2268928,-17.59375,15.71875,-25.5
2235.575,0.009,0.12217305,-16.5625,16.46875,-25.25
2236.201,0.055,0.0,-16.125,17.5,-24.5625
2236.725,0.057,0.0,-15.8125,18.59375,-23.90625
2237.26,0.038,0.0,-15.3125,20.15625,-23.375
2237.885,0.059,0.0,-14.5,22.21875,-22.96875
2238.405,0.09,0.0,-12.15625,24.84375,-22.90625
2239.035,0.09,0.0,-8.84375,26.40625,-23.5625
2239.558,0.064,0.0,-6.6875,26.1875,-24.6875
2240.075,0.09,0.0,-5.3125,25.0625,-26.25
2240.61,0.061,0.0,-5.375,23.25,-28.0625
2241.232,0.095,0.0,-6.78125,21.375,-30.09375
2241.767,0.089,0.0,-8.9375,20.53125,-31.21875
2242.29,0.062,0.0,-11.53125,20.59375,-31.625
2242.908,0.092,0.0,-14.3125,22.125,-31.25
2243.425,0.09,0.0,-15.40625,24.375,-30.59375
2243.95,0.062,0.0,-14.5625,27.5,-29.8125
2244.585,0.092,0.0,-11.1875,30.0,-29.5
2245.215,0.094,0.0,-6.5,29.34375,-30.0625
2245.735,0.09,0.0,-3.34375,25.8125,-31.28125
2246.265,0.064,0.0,-2.40625,20.34375,-32.75
2246.775,0.089,0.0,-2.78125,15.5,-33.9375
2247.399,0.061,0.0,-4.84375,10.71875,-34.78125
2247.931,0.094,0.0,-6.5625,7.90625,-35.03125
2248.455,0.09,0.0,-8.0625,6.03125,-35.125
2248.99,0.061,0.0,-9.21875,4.71875,-35.28125
2249.515,0.093,0.0,-9.78125,3.84375,-35.53125
2250.04,0.061,0.0,-10.25,3.0625,-36.0
2250.669,0.095,0.0,-10.34375,2.40625,-36.84375
2251.288,0.09,0.0,-10.5,2.15625,-37.96875
2251.709,0.059,0.0,-10.65625,1.96875,-38.84375
2252.335,0.095,0.0,-10.6875,1.9375,-40.375
2252.855,0.09,0.0,-10.4375,1.96875,-42.15625
2253.389,0.061,0.0,-10.3125,2.1875,-44.15625
2254.014,0.095,0.0,-10.34375,2.28125,-47.03125
2254.631,0.09,0.0,-10.71875,2.28125,-49.65625
2255.155,0.09,0.0,-10.96875,2.40625,-51.6875
2255.69,0.062,0.0,-11.625,2.40625,-53.59375
2256.325,0.094,0.0,-12.53125,2.5625,-55.25
2256.945,0.092,0.0,-13.625,2.6875,-56.21875
2257.465,0.09,0.0,-14.3125,2.65625,-56.28125
2258.108,0.092,0.0,-15.65625,2.78125,-55.8125
2258.63,0.062,0.0,-16.25,2.6875,-54.8125
2259.261,0.094,0.0,-17.0,2.5625,-53.25
2259.908,0.095,0.0,-17.09375,2.5,-51.15625
2260.537,0.093,-0.06981317,-17.78125,1.53125,-49.0
2261.165,0.092,0.0,-17.96875,1.34375,-47.03125
2261.787,0.091,0.06981317,-17.65625,1.96875,-45.21875
2262.2,0.059,0.0,-17.59375,2.15625,-44.125
2262.82,0.091,-0.06981317,-18.28125,0.84375,-42.59375
2263.435,0.09,0.0,-18.34375,0.75,-41.21875
2264.125,0.095,0.0,-18.53125,0.8125,-39.96875
2264.49,0.059,0.0,-18.59375,0.96875,-38.90625
2265.116,0.094,0.0,-18.59375,1.46875,-37.625
2265.738,0.091,0.0,-18.0,1.84375,-36.5625
2266.155,0.059,0.0,-17.625,2.25,-36.15625
2266.781,0.095,0.0,-16.96875,2.96875,-35.9375
2267.305,0.061,0.0,-16.71875,3.375,-35.96875
2267.835,0.09,0.0,-16.28125,4.125,-36.25
2268.466,0.095,0.0,-15.9375,4.90625,-36.75
2268.985,0.089,0.0,-15.625,5.65625,-37.28125
2269.52,0.062,0.0,-14.96875,6.625,-37.65625
2270.135,0.09,0.0,-14.3125,7.46875,-38.5625
2270.655,0.04,0.052359878,-13.1875,8.09375,-38.84375
2271.189,0.002,0.19198622,-10.21875,10.46875,-38.84375
2271.874,0.0,0.34906585,-5.625,12.46875,-39.0
2272.335,0.0,0.33161256,-1.5,12.75,-39.125
2272.869,0.0,0.2268928,2.8125,11.96875,-39.1875
2273.485,0.0,0.31415927,7.09375,9.375,-39.34375
2274.405,0.011,0.10471976,8.21875,8.25,-39.46875
2275.035,0.054,0.0,8.34375,7.84375,-39.59375
2275.555,0.056,0.0,8.5625,7.78125,-39.75
2276.191,0.06,0.0,8.8125,7.6875,-39.90625
2276.82,0.056,0.0,9.34375,7.71875,-39.9375
2277.451,0.043,0.017453293,9.90625,7.125,-40.03125
2278.038,0.005,0.27925268,11.90625,3.875,-40.125
2278.509,0.0,0.20943951,13.25,-0.65625,-40.1875
2279.144,0.0,0.33161256,13.1875,-6.125,-40.21875
2279.665,0.0,0.31415927,11.75,-10.0625,-40.15625
2280.199,0.0,0.2268928,9.15625,-13.875,-40.09375
2280.825,0.003,0.15707963,7.40625,-15.3125,-40.09375
2281.65,0.014,0.034906585,6.875,-15.75,-40.0
2282.175,0.052,0.0,7.0625,-15.75,-39.5
2282.705,0.041,-0.034906585,8.03125,-15.125,-39.03125
2283.335,0.058,0.0,8.1875,-14.84375,-38.71875
2283.855,0.057,0.0,8.34375,-14.84375,-38.5
2284.495,0.058,0.0,8.625,-14.71875,-38.1875
2285.02,0.038,0.0,9.125,-14.71875,-38.625
2285.635,0.056,0.0,9.125,-13.96875,-37.78125
2286.155,0.058,0.0,9.53125,-13.78125,-37.59375
2286.69,0.038,0.0,9.84375,-13.625,-37.5625
2287.374,0.059,0.0,10.40625,-13.09375,-37.46875
2287.835,0.057,0.0,10.71875,-12.46875,-37.59375
2288.37,0.038,0.0,11.0,-12.40625,-37.75
2288.993,0.06,0.0,11.34375,-11.96875,-38.15625
2289.614,0.056,0.0,11.75,-11.4375,-38.625
2290.03,0.037,0.0,12.03125,-11.09375,-39.0
2290.664,0.06,-0.034906585,12.46875,-10.0625,-39.65625
2291.185,0.056,0.0,12.75,-9.875,-40.1875
2291.72,0.039,0.034906585,12.28125,-10.1875,-40.78125
2292.335,0.061,0.0,12.3125,-10.0625,-41.75
2292.968,0.092,0.0,12.34375,-9.5625,-43.0
2293.539,0.09,0.0,12.3125,-9.25,-44.03125
2294.109,0.089,0.0,12.03125,-9.0625,-45.625
2294.63,0.062,0.0,12.09375,-8.875,-46.875
2295.263,0.095,0.0,11.84375,-8.65625,-48.5
2295.894,0.092,0.0,11.59375,-8.3125,-49.96875
2296.415,0.09,0.0,11.0625,-8.1875,-51.21875
2296.939,0.061,0.0,10.75,-8.09375,-52.1875
2297.569,0.095,0.0,9.78125,-7.8125,-53.09375
2298.095,0.09,0.0,9.125,-7.6875,-53.3125
2298.63,0.062,0.0,8.25,-7.75,-53.1875
2299.255,0.094,0.0,7.59375,-7.75,-52.71875
2299.775,0.061,0.0,6.65625,-7.9375,-51.6875
2300.31,0.09,0.0,6.0625,-8.09375,-50.3125
2300.941,0.095,0.0,5.71875,-8.3125,-48.53125
2301.558,0.09,0.0,5.4375,-8.59375,-46.71875
2302.07,0.09,0.0,5.4375,-8.6875,-45.125
2302.61,0.062,0.0,5.5,-9.0625,-43.375
2303.239,0.094,0.0,5.59375,-9.09375,-41.65625
2303.755,0.09,0.0,5.65625,-9.3125,-40.375
2304.35,0.062,0.0,5.75,-9.5,-39.28125
2304.905,0.09,0.0,6.03125,-9.6875,-38.25
2305.53,0.094,0.0,6.0625,-10.03125,-37.59375
2306.055,0.09,0.0,6.15625,-10.375,-37.125
2306.59,0.062,0.0,5.9375,-10.84375,-37.09375
2307.215,0.095,-0.06981317,5.8125,-10.9375,-37.125
2307.735,0.09,0.0,5.59375,-11.84375,-37.28125
2308.27,0.061,0.0,5.15625,-13.28125,-37.40625
2308.885,0.091,0.0,5.1875,-14.875,-37.4375
2309.511,0.094,0.0,5.21875,-16.71875,-37.375
2310.035,0.091,0.0,5.84375,-17.96875,-37.34375
2310.63,0.061,0.0,6.5,-18.71875,-37.34375
2311.201,0.094,0.0,7.21875,-19.0625,-37.4375
2311.828,0.092,0.0,7.65625,-18.5,-37.875
2312.358,0.091,0.0,7.46875,-18.03125,-37.96875
2312.88,0.061,0.0,6.8125,-17.46875,-38.1875
2313.495,0.09,0.0,5.625,-16.96875,-37.9375
2314.12,0.095,0.0,4.40625,-16.9375,-37.03125
2314.645,0.09,0.0,3.5625,-17.15625,-36.21875
2315.24,0.061,0.0,3.125,-17.53125,-34.9375
2315.805,0.094,0.0,3.21875,-17.90625,-33.65625
2316.335,0.09,0.0,3.71875,-17.96875,-32.65625
2316.875,0.064,0.0,4.59375,-17.75,-31.65625
2317.509,0.094,0.0,5.8125,-17.125,-30.8125
2318.025,0.091,0.0,6.78125,-16.3125,-30.34375
2318.559,0.061,0.0,7.8125,-15.5625,-29.875
2319.185,0.095,0.0,9.53125,-14.375,-29.75
2319.715,0.09,0.0,10.90625,-13.5625,-29.9375
2320.233,0.024,-0.052359878,12.15625,-12.125,-30.1875
2320.855,0.003,-0.27925268,14.28125,-7.28125,-30.1875
2321.435,0.0,-0.31415927,14.875,-2.75,-30.125
2321.909,0.0,-0.2268928,14.40625,2.3125,-30.09375
2322.534,0.0,-0.34906585,11.90625,7.5625,-29.90625
2323.052,0.0,-0.33161256,8.9375,10.90625,-29.78125
2323.794,0.02,-0.06981317,6.90625,11.96875,-29.75
2324.415,0.056,0.034906585,6.21875,10.6875,-29.90625
2324.935,0.056,0.0,5.90625,10.0,-30.09375
2325.47,0.039,0.034906585,5.75,9.03125,-30.34375
2326.154,0.058,0.0,4.90625,8.53125,-30.5
2326.615,0.057,0.0,4.46875,8.125,-30.78125
2327.15,0.038,0.0,4.25,7.5625,-31.09375
2327.765,0.021,-0.13962634,2.625,8.3125,-31.125
2328.39,0.003,-0.33161256,-1.09375,9.28125,-31.03125
2328.91,0.0,-0.33161256,-4.0625,9.21875,-30.96875
2329.449,0.0,-0.2268928,-7.40625,8.125,-30.9375
2329.97,0.0,-0.33161256,-10.09375,6.1875,-30.84375
2330.499,0.0,-0.13962634,-11.625,4.78125,-30.78125
2331.215,0.012,-0.034906585,-11.875,4.34375,-30.78125
2331.739,0.035,0.0,-11.46875,4.6875,-31.0625
2332.37,0.059,0.0,-10.8125,5.0,-31.53125
2332.905,0.078,0.0,-10.0,5.375,-32.375
2333.43,0.062,0.0,-9.5625,5.625,-33.0625
2334.06,0.094,0.0,-8.90625,5.65625,-34.125
2334.575,0.09,0.0,-8.75,5.5,-35.0625
2335.11,0.062,0.0,-8.84375,5.1875,-35.875
2335.741,0.094,0.0,-8.90625,5.09375,-36.6875
2336.265,0.09,0.0,-9.1875,4.78125,-37.28125
2336.985,0.092,0.0,-9.78125,4.34375,-38.0
2337.505,0.09,0.0,-10.03125,4.03125,-38.4375
2338.04,0.062,0.0,-10.5625,3.625,-38.875
2338.665,0.094,0.0,-11.03125,3.5625,-39.125
2339.185,0.09,0.0,-11.53125,3.40625,-39.28125
2339.72,0.062,0.0,-11.71875,3.375,-39.375
2340.361,0.097,0.0,-11.875,3.375,-39.4375
2340.885,0.09,0.0,-11.9375,3.375,-39.4375
2341.42,0.061,0.0,-12.1875,3.375,-39.46875
2342.044,0.095,0.0,-12.03125,3.21875,-39.46875
2342.565,0.089,0.0,-12.09375,3.28125,-39.59375
2343.195,0.091,0.0,-12.09375,3.3125,-39.625
2343.71,0.064,0.0,-12.0625,3.40625,-39.75
2344.328,0.089,0.0,-12.03125,3.5,-39.875
2344.935,0.089,0.0,-12.03125,3.65625,-40.09375
2345.562,0.092,0.034906585,-11.9375,4.0625,-40.375
2346.255,0.093,0.0,-11.90625,3.9375,-40.78125
2346.825,0.092,0.0,-11.71875,3.96875,-41.1875
2347.345,0.091,0.06981317,-11.40625,4.40625,-41.65625
2347.969,0.09,0.0,-11.625,4.03125,-42.25
